Num_Qubits_Sent,Num_Qubits_Measured_Correctly,QBER,Photon_Splitting_Prob,Intercept_Resend_Prob,Eavesdropper_Success_Rate,Final_Key_Length,Detector_Error_Rate,Quantum_Channel_Noise,Attack_Detected
645,1230,0.05400034578272501,0.36395704828597036,0.11971054406102283,0.13499241955846886,684,0.015914202638196557,0.036392311588032446,0
723,613,0.11661816752488374,0.4954841683895472,0.18454302465465994,0.5804633850563925,311,0.01938560944886663,0.014004297293458683,0
738,568,0.1470463044946997,0.4789907159058814,0.0591757879717833,0.9653147182530848,546,0.02095190404428793,0.013328986177538332,0
676,1377,0.1644641072303716,0.40012087152850234,0.4070022986586587,0.6747786078000446,338,0.009848169441491413,0.07818971497135613,1
1278,545,0.068624745648556,0.2672587121148511,0.10060619615407707,0.04364124316510576,158,0.019675609242398768,0.03945448410494468,0
1352,915,0.046015005699626604,0.33741228791037,0.3774448558231339,0.6331040040197358,415,0.048972218515006494,0.05397854891677361,0
781,852,0.0,0.36405419517204635,0.23694651972791375,0.04710351533905166,222,0.024988588754917437,0.05695725220412086,0
562,459,0.09194382497200491,0.004200762139119352,0.2398715465725822,0.19160566435788184,691,0.04767744355224269,0.1301043835379959,0
716,927,0.05358670090969904,0.05118311047647822,0.32259716805281335,0.04839727615268763,478,0.0045014404792529964,0.05589719576945572,0
1353,1423,0.11226451865741377,0.2985295660394312,0.02213885581649938,0.17065061283539318,772,0.0029249907411892286,0.1380518680870661,0
1326,873,0.0034493627899170954,0.0032672700714545533,0.03937967000007142,0.8549322173728403,1016,0.02919117654766431,0.16643602555439757,0
1294,1156,0.12566303951250335,0.45445282538674864,0.16342174488625705,0.7348513176858348,605,0.037076435773157154,0.08311003841084895,0
1188,1181,0.05101346273351404,0.2448313566125389,0.2084112502508611,0.34185263880886485,762,0.011655491587747323,0.14648712051488957,0
960,832,0.13963183669573687,0.12888353780256084,0.21497039859740985,0.8971378215476427,503,0.025664565940240615,0.029784358778376645,0
1428,800,0.17840203171004448,0.19691058479879964,0.338443565412734,1.139100039363619,416,0.0690335698056672,0.12633927708802323,1
1109,456,0.1231163764188037,0.42538820532000143,0.0003525059180761181,0.8861531193358443,292,0.06775816324677206,0.23701124227534773,1
604,1402,0.1503739785735307,0.46359643688205787,0.4795525460398443,0.06833288123388315,786,0.012358881978707607,0.18703915774445332,0
598,585,0.08571517718242563,0.05811749023866003,0.08724370548847243,0.7307213685096763,1193,0.017389099349515307,0.12695503804340724,0
1010,797,0.058715668991885,0.38898031697778834,0.12431583815261837,0.37552612553923925,354,0.0159837721366482,0.07912896265910208,0
884,1004,0.05594155731431236,0.28911355910826514,0.4528135922625817,0.3028290042445556,400,0.03625583816553781,0.06960114043524782,0
904,1187,0.00426322288416954,0.29275137883224334,0.0027457004347761216,0.28827301338443545,987,0.048440876238366126,0.0843944357619068,0
1322,557,0.22856314317472956,0.3897260609479132,0.49565304077947697,0.5461694486770711,0,0.048604758513582494,0.23069573009919833,1
1017,988,0.14878156081893668,0.11142234339297874,0.017978667813551674,0.7426452028017461,402,0.029826725457854395,0.0721282522391704,0
975,865,0.060146092961795565,0.26552248398747913,0.060272759746779814,0.4058578022868422,58,0.049439366682916444,0.13503223688327926,1
1476,845,0.04666955127839,0.1596763077254046,0.12005335627444408,0.5206448388642573,387,0.008721392730450365,0.15421013354541102,0
1208,1200,0.1644092263852126,0.04725617248825742,0.2193608200564537,0.016081402004222478,1152,0.033295033440801924,0.05517794011718738,0
1362,1496,0.08796836439435346,0.052539722778301934,0.25922576685779614,0.6278832879253083,298,0.01726741676014732,0.1461369082712308,0
1144,1328,0.16214175201868347,0.06823573531257537,0.052359235584332364,0.686606509917784,0,0.049591759334966325,0.22301153671387164,1
1369,416,0.14845411348755974,0.307449924452419,0.036836949310514455,1.0849129851163408,0,0.032788297611185444,0.2393347708229878,1
1270,1130,0.09943160659574013,0.052915099188655,0.01592951820288402,0.08989494701611545,398,0.023111574235087126,0.014535301815376584,0
936,725,0.08690540881164238,0.2850519212950868,0.12837535033710157,0.26633384597812704,1082,0.01349369478438053,0.03161466249948384,0
522,1394,0.05649145219464105,0.29414852898862986,0.4607664867976212,0.11030679297291224,142,0.002552434735294749,0.1914191349650326,0
1496,1012,0.14314992100984114,0.45194825506094555,0.19492125944395156,1.160245082981257,381,0.08703846046660717,0.11903503157062797,1
1064,945,0.12134063899039066,0.3131882981627571,0.38200369604727463,0.1085534958778106,1075,0.028840421838636766,0.10269522526224657,0
1176,995,0.08976017635755443,0.49279392044075065,0.09509409726947538,0.6171022115335585,118,0.03533857066058666,0.04172040928298425,0
1213,1320,0.08617683494375197,0.01549628997041741,0.032339612863302114,0.13469047098283404,151,0.03139347227547128,0.16425870827707684,0
957,1241,0.09368568659414372,0.35207306832255947,0.2771398942418314,0.9433546055832922,850,0.00827520672329747,0.028335620751145624,0
582,743,0.0654286940682207,0.013240039026521655,0.41104620018525095,0.41638067740476703,604,0.009357459788278965,0.026267196553227408,0
644,1258,0.0,0.3646887889373518,0.4492299583317725,0.12659007957608015,989,0.03169583064195123,0.10589361595838293,0
584,844,0.13233820822731449,0.19292510460201773,0.27310230176755046,0.04181045039687703,574,0.03921066629403409,0.055254074161602655,0
577,621,0.16017253543113544,0.3056538826962948,0.1470161420155155,0.46720915611814146,368,0.03094243989950457,0.17077614146707792,1
956,991,0.15703102536357708,0.15476903604416886,0.05475587261863041,1.6553916937454218,0,0.05319943497579138,0.22391719477856953,1
1377,1430,0.023436871386691517,0.07955251957632453,0.3339114271193149,0.14381516194070698,751,0.03755215360196665,0.12134923235371897,0
500,1417,0.0,0.3617562590446412,0.1402184085590426,0.7908320675378833,265,0.012936809497090883,0.16858054015407856,0
550,415,0.120268377708087,0.45231019013504337,0.4219812122240988,0.7990425950358587,190,0.03685066131550481,0.18849893257216532,1
1184,923,0.24573886136867196,0.09179122185001748,0.302560559226644,1.489331425502353,146,0.044417687486047824,0.12651561959993116,1
1216,1202,0.15286899180406538,0.4603515006018003,0.42943928167736295,0.8742913488488117,127,0.03402845455066832,0.024897410606993214,0
1271,420,0.11979195920962091,0.07009105460227188,0.28332650500257567,0.9978175576073487,1128,0.014461116000732532,0.15207490678474261,0
945,627,0.22283692930724264,0.3678309412747656,0.38587118135222165,0.6016376521150814,573,0.02972076840990658,0.20603525072464124,1
948,1407,0.11802217136795988,0.479722579089503,0.14715257545554933,0.796301260725673,254,0.0024287918007827158,0.1715613445832179,0
1380,1208,0.14986979438151282,0.07368544087811885,0.25152939519129075,0.4257731318931356,295,0.04037023621527737,0.10700034211619977,1
987,803,0.03417164058753781,0.21754502337767667,0.00970318645145496,0.31479271177899604,857,0.01065149169389052,0.05239811218776162,0
1299,1489,0.1084736537205943,0.16872874117919973,0.3039158716617778,0.646232254641178,1185,0.018809753156558844,0.11956753519260312,0
533,836,0.03675108359681639,0.19423887509204907,0.2668696737802266,0.44728843501185456,295,0.03867389160722522,0.039567670606916704,0
847,1228,0.041070877773805636,0.3765698695658883,0.3776411612151016,0.5652568752687258,683,0.02305891482564691,0.06630418274673934,0
594,1333,0.17440404157281925,0.33059446627777966,0.36447798274303284,1.3736442736076246,0,0.04241587364253875,0.22967710134797972,1
571,658,0.061807986697086745,0.4843434822314096,0.31380850091745394,0.8186567582160166,739,0.010543357746423222,0.07350032170755441,0
1050,502,0.07866871577688012,0.09273975167821114,0.02834270681043366,0.36366955718079763,495,0.02098883200889529,0.012152456831697057,0
653,1392,0.034023688876569494,0.27163043466294007,0.4515048536305386,0.5999446347982856,279,0.02869364193122926,0.13365700174687564,0
749,1168,0.09758480793369723,0.22456307270951337,0.009009595453648434,0.048483028037089926,764,0.02022523315402746,0.044311374291354955,0
1173,1212,0.1639993943046044,0.4594280544628748,0.4016338302112806,0.4528982371410113,1162,0.04532390913675481,0.047208155620780484,0
937,625,0.09157335237125801,0.005309616238479975,0.23967317563373491,0.6083965353933347,682,0.0011878674853586246,0.013140629066109698,0
617,1342,0.2388213926785176,0.4945852003835471,0.4089967814448149,1.4927637774413978,0,0.04904947313768453,0.20784295848945944,1
1270,862,0.038745682548381295,0.2398671571862644,0.23253493685634596,0.9015172887801466,891,0.03739890883653087,0.11676178497703087,0
1390,636,0.031480928874054924,0.3127698236167987,0.323468902535907,0.2830582335272822,912,0.044653664739563566,0.028322827467097737,0
805,1449,0.05744146848300426,0.18002627790285775,0.18163275289099812,0.9021704334723899,875,0.01856168906209317,0.01958182137772107,0
767,905,0.10591565369217967,0.4262633348477494,0.3718393680681644,0.6615185160652785,422,0.0340058673392408,0.10325885407866292,0
1460,1213,0.10733987017819775,0.28099397255919134,0.12708808755724887,0.07764572228043742,765,0.029437088897900282,0.15844517933597613,0
553,1166,0.1705202240957638,0.3314054681248824,0.3596779559375762,0.6391118830301394,556,0.010875090860320881,0.22656177968762548,1
735,1033,0.07383255498733651,0.32445235403033823,0.09669132553860749,0.47659511873850047,1180,0.03436627316707487,0.024279261243236084,0
888,1390,0.12385660787447562,0.18199106994886627,0.3610838418363627,0.5216477648031228,1078,0.013228665790358633,0.18272984578501228,1
1489,1017,0.08116550601573168,0.03799549790330792,0.14683565262108372,0.11593967012145712,419,0.03941147567437696,0.04637492218620709,0
1233,672,0.026514592546603398,0.40385311304702504,0.13931588602436806,0.5515845627877077,1135,0.043429158563218835,0.016455405860410752,0
1262,631,0.18002038329240416,0.14485795959215875,0.4057469687393033,0.5699773067444154,39,0.04508550242554754,0.1338937022362538,1
1324,1167,0.08989760511206382,0.42446511423885225,0.4068463183450332,1.2148001393211976,638,0.0036521049753646642,0.1865577628560468,1
900,895,0.11874296067159965,0.30432150439541317,0.34570118476267825,1.0630133300154179,886,0.037130275388951244,0.17524960378215224,1
1123,1447,0.050034816057910485,0.176851979048739,0.46195431537871834,0.4752156586921956,531,0.023893542928537157,0.019348365689443862,0
1266,901,0.06742420163912563,0.29712357448681137,0.07809684667253364,0.06774864609948128,400,0.005631442273466665,0.1862814532874332,0
802,424,0.023887728837325428,0.3227463461807188,0.13466066010655203,0.5522054096792042,174,0.017225714032502806,0.02037180789436941,0
1418,687,0.0,0.35334170387933617,0.14700704331005088,0.5922367109577352,974,0.01524141634312973,0.05126645556403416,0
706,737,0.08555653351942724,0.41116906725353564,0.15264316870050604,0.8884227995167069,342,0.03659161053012096,0.09217588589527415,0
728,1460,0.10748556427230999,0.07987747110899235,0.16401599194215183,0.06751751703030684,380,0.021779268539070785,0.18967394486081104,0
1352,536,0.09552981474813152,0.4720721923843083,0.3485045885596683,0.6921047728110984,626,0.029765337268151233,0.19833416861868072,0
1409,907,0.1604195844446795,0.20542030721375543,0.1353790716626695,0.681332274100567,533,0.02555383198294765,0.04292705226973391,1
1077,626,0.07292928183980166,0.43022514918818866,0.14296107742524072,0.17477453367580364,371,0.03648858948372149,0.05265798876336815,0
574,719,0.06387874940941693,0.11023979768389258,0.2852072917579757,0.12173344767773497,480,0.036184491441452346,0.10525660190200803,0
934,1315,0.05799036321335248,0.014514486102357393,0.0966794275321411,0.6939508305337273,312,0.022990701788853575,0.14193516481994325,0
602,485,0.1424306810527202,0.28667202181142537,0.18244375327356127,0.339820878308973,1169,0.00761663325810192,0.13478179091683073,0
921,1325,0.1770942227081433,0.16233313953621947,0.02897019430805292,1.5384376595951113,103,0.05196754368511726,0.15375846936890702,1
1203,452,0.04221681370470243,0.49223100247397467,0.4762735540315035,0.8940031595160183,603,0.008846625579501718,0.04752758578255187,0
1263,1259,0.19824104934896494,0.05222672735769146,0.15865383854911813,1.0069801370488465,0,0.08124414183027864,0.10500567699812383,1
1237,1266,0.13485502406444094,0.02365143300176087,0.42502106679054297,0.6417315857430282,145,0.04755706080200673,0.1701433785421918,0
1305,832,0.0723957641255897,0.022508909276566624,0.26497279703499915,0.1588865626379833,1054,0.02337759745199368,0.08197143458814558,0
805,1398,0.14785746723446802,0.10843684761189726,0.11410607864385108,1.2547504637871576,395,0.0023537659179421327,0.21187371130142668,1
597,499,0.0426921571909511,0.2895955581826692,0.09671378700144939,0.45893377434461613,544,0.01935754078875347,0.07150413002564045,0
1349,1389,0.019337967052241483,0.25278168682234586,0.3474803724415071,0.5213539996263046,1078,0.044859606424460755,0.15364660976442562,0
1297,998,0.1532287585872615,0.17503790241678074,0.48243440381682096,0.8731290861226325,875,0.015113035659759657,0.02323560145801182,0
834,802,0.11034927442422736,0.044396553708454634,0.09153486026458635,0.006250329484427164,652,0.03147701237847142,0.1641737428803002,0
1358,795,0.12477143628485696,0.1168685473971594,0.05771060834837266,0.49434660067929814,655,0.010012924216324437,0.17929234649650574,0
934,814,0.17876009251131603,0.09207353239235844,0.1935496727049652,1.3829611170725662,226,0.0679047824300133,0.15835338248814662,1
946,1338,0.13711370151467392,0.3728334185780242,0.19690527347263792,0.5113095229503353,150,0.04470296872236713,0.058582893025760474,1
1493,1076,0.18515083590023068,0.38997319150065707,0.4031264868459763,0.5117820442670913,757,0.0559465235437818,0.1375049119416038,1
807,862,0.02964051251340492,0.38850700653090986,0.2344446472414778,0.5349341367016743,324,0.031564361549810765,0.17487907931100313,0
748,940,0.13158171690438802,0.48452027220707433,0.031230594176154314,0.9439267320862332,375,0.019549441440752716,0.10875478654944948,1
665,483,0.14242680650816666,0.442118973167016,0.46033384585384984,0.33025050597650873,487,0.0356474769154049,0.05395735472593167,0
980,670,0.06530504960287578,0.24890237358925243,0.1865939467752894,0.8822312770327821,948,0.024444617739949184,0.1959877817047763,0
1483,643,0.056709886317464715,0.20746801045458257,0.33426586524710145,0.30108458648140535,522,0.037528856528376786,0.1373021116284003,0
834,787,0.10836134124297035,0.4578842588547309,0.33374413577758255,0.5164794746557643,1049,0.048457082890169784,0.16812275815962657,0
1041,613,0.12946823913879685,0.30561262602407335,0.028171039286310873,0.18671503898548214,509,0.04129641733820239,0.15194037563826465,0
1258,1217,0.07897010576103702,0.14719933351279763,0.0018023295786451232,0.011160305481343724,894,0.026349230987300895,0.08106259597642398,0
605,458,0.07951454383744117,0.2822320138575837,0.04401851417208852,0.42602785369692686,1020,0.04896553726520955,0.17392181308111607,0
1062,1282,0.10451891218018466,0.49607471134806314,0.47826556648256363,0.5269483732651988,896,0.030747029239051198,0.12175212290182184,0
580,1242,0.1421310277203078,0.42473503007618113,0.39699647452180625,0.7646798563250744,465,0.0041787485585626635,0.13490535346478272,0
632,1323,0.15912708227340167,0.1406398580297708,0.06600613836270502,0.44877202429789464,565,0.03678801356228824,0.07195483214196297,0
1296,522,0.09154886398895729,0.47647721295860845,0.3074349324494098,0.27873217975567544,543,0.04118304440677884,0.19642113766305688,0
1399,838,0.05209479603147812,0.49073105573955794,0.30598687525464596,0.6042366718076924,445,0.007607130892546135,0.17237435632607023,0
637,1421,0.08889135349768396,0.1155834797077076,0.00027954695146231723,0.3811751711500826,696,0.03428520835755601,0.038141742390053475,0
683,961,0.12848998140497955,0.4477960592506706,0.2145321342455987,0.23342472377336165,472,0.04612491539450545,0.048736656504793044,0
900,517,0.1185141672136619,0.44160135884941604,0.355887735300889,0.9103479863908714,421,0.013319871688972366,0.15223090355927504,0
829,1304,0.030237732442902367,0.019876786617020303,0.09339642355868588,0.5366907931453945,325,0.02966542183462377,0.014892835478102918,0
1284,794,0.04719978791075499,0.33484459653084353,0.4254519159973515,0.20047727100150436,117,0.014454825948248921,0.07373558099704716,0
1007,1275,0.03726711813586691,0.15264035651558466,0.3301524470496657,0.6709113342740094,948,0.03894596332556127,0.11117852103870925,0
1351,1334,0.2118151799774714,0.3373063132459379,0.0034621485322762213,1.1657025997259691,706,0.02945234182400859,0.07813222242982677,1
1483,1351,0.10534438344947825,0.45677934709512175,0.4274570900556793,0.7585337554774303,952,0.021975741038429072,0.17589871420073735,0
568,474,0.05559109808794598,0.24938962399475922,0.009700014760801234,0.5995374110403011,694,0.0024204114627850845,0.17896094926636263,0
1045,694,0.04232030484411459,0.20720641539432638,0.4439644020799278,0.8226019970789474,108,0.04729514844799408,0.2323970903681262,1
1273,420,0.09494880295216812,0.46076563559370864,0.1668594287849336,0.7773236830635568,110,0.025389224375940607,0.037802869203879645,0
552,1438,0.0036471358179608407,0.4870574588692663,0.3493251276109892,0.7081222041118674,280,0.0404013676151534,0.025064632669337422,0
949,959,0.12404410701138013,0.031118163896901363,0.3937154843558701,0.5714771182390831,512,0.020202850652298997,0.1156579566019295,0
704,771,0.15065204956237957,0.46142403457410364,0.1406344099786369,0.657720564757094,487,0.042606078213598964,0.16056225692019288,0
625,1217,0.08749507777865269,0.04138426676094442,0.17821841670348815,0.16862584446866158,319,0.00884190857085175,0.065301078023544,0
1246,1492,0.14501090452014873,0.16864310669179483,0.2547708716611663,0.7310347807170265,0,0.04252118094061629,0.10758353972762236,1
542,1245,0.11013042375938155,0.38128706121516337,0.2913457658989542,0.9311361027591025,1060,0.017336178401359037,0.10836694615953724,0
1251,920,0.05342055091341315,0.38851849096984764,0.14602095303858614,0.9352846951926699,518,0.005341171528891997,0.10159063023738714,0
1470,770,0.0712616103150833,0.3629109453395831,0.4961976844226329,0.9857595011668137,345,0.022748206192319226,0.16481609526541488,1
1382,500,0.10145313097092093,0.019556244030534187,0.36850233661113596,0.3723042025055172,133,0.024810295054303214,0.08700262951236017,0
610,1060,0.15550654924215718,0.06648302401204664,0.13707600491001443,0.44741062823360056,352,0.006625199889583204,0.17545558374687587,1
1260,1367,0.1313062981158246,0.46810824910987425,0.3202160956338403,0.3573321210573407,374,0.0219278366057479,0.12679123906799417,0
1162,642,0.04633910062421222,0.040730694197945394,0.21768560057130742,0.7262334667567839,365,0.010667506483858325,0.10268490411953787,0
682,1152,0.035322142436688894,0.03927295848655832,0.4301644457725323,0.3351999651704516,731,0.043885376719334956,0.14693309398663174,0
1347,911,0.012337922740950987,0.4178229688789351,0.16447503538841002,0.7959129430734417,782,0.02595537778136742,0.05972225730452716,0
594,1248,0.02994204029508199,0.3206328766114431,0.09392699407662186,0.6730133045103213,651,0.047646340972687815,0.17944898737539244,0
1470,954,0.12870936816176431,0.17582802792258978,0.023068129392518455,0.6299796116129294,282,0.017730143182753226,0.08299185699707273,0
873,625,0.07420304839508399,0.0828552435358132,0.49215461593389037,0.9302368466583351,541,0.01772836199508079,0.07224260787375704,0
1411,613,0.10204987955441358,0.44208520994640743,0.17961083680689988,0.8934162901871824,589,0.017596880494055,0.11303224112665602,0
1019,1117,0.02485235294727304,0.4942688788142561,0.11025923420112654,0.7116654668625872,1170,0.014145941180531366,0.06137778715241594,0
1399,466,0.04263856132486924,0.024985864221414578,0.24588423671374676,0.1992475333510828,1072,0.039427594146540186,0.061060633126136625,0
859,795,0.16288425344461183,0.2770566910451009,0.1458196610224411,1.1590544498454212,140,0.014854299748378548,0.05474391437819706,1
1399,1011,0.048325612869300455,0.13065179245290753,0.11645001716171688,0.22712245156693256,178,0.015112647455559146,0.13386841990994497,0
1195,1435,0.019899336550686264,0.41619341677485205,0.30819225009961326,0.3725831553144776,710,0.0032979166746157267,0.18341876928313422,0
780,1169,0.06093561375377643,0.17303654588740286,0.03742420370680938,0.8267811753687597,998,0.04830270769702281,0.14020007524698674,0
694,806,0.03822575829212344,0.3573146445931699,0.25449647481657167,0.2086571077718734,656,0.04442839859350334,0.11787011497080951,0
1363,1324,0.06523295005486793,0.26976171076313854,0.1937156506723433,0.9769892034859374,478,0.015332973136283637,0.2024807883858371,1
694,1046,0.043433084141068334,0.27076169079748513,0.2662646493738244,0.45783638033139273,428,0.026517682827255785,0.19362566038172022,0
1166,621,0.1702111065769734,0.4289997155902107,0.16022031156944772,0.8540243823729778,367,0.02465450972087832,0.09909331514471839,1
592,1053,0.1215938419671285,0.2352022129622821,0.28516046046240556,0.9580507709877614,757,0.005297451729761958,0.09183120596774548,0
1171,827,0.14795316802608593,0.4227997670722403,0.04090927218729218,1.12145094962235,0,0.027028659799774566,0.09105855756643613,1
1445,1376,0.07520765042430282,0.1817134140187877,0.1880794780546809,0.4662650286586735,254,0.006553003247674085,0.06847066745383767,1
560,1405,0.1722538706871359,0.08739147123215252,0.11874930412306778,0.4399010590029172,504,0.022270391704529432,0.14170639638714472,1
1133,770,0.07525496199244949,0.22773868882830756,0.21904485662757356,1.1704478366517552,203,0.0053024100561898406,0.047102602663623976,1
550,1249,0.07662922556946841,0.2491778906885111,0.1991680534698958,0.5851724264656749,766,0.029856893098672843,0.1730957652069655,0
902,1255,0.14749312984841284,0.23919159881889573,0.3155918308583457,0.49632411482123395,85,0.0034014353025678956,0.18357878104873995,1
1288,628,0.12780461416809147,0.4041652059396411,0.31437886407977006,1.0869998882450083,455,0.05764528260784707,0.15027475269234208,1
504,679,0.23851363811187626,0.28233947073004856,0.20668237371433368,0.5697894900786403,805,0.0692041205314636,0.16265844771200505,1
965,1470,0.15022623643487068,0.44422203587940146,0.09081157849827282,0.1875219981342371,970,0.028972296460805846,0.11822462204791485,0
1103,1374,0.2344809387223549,0.25709274745797106,0.2909568243035122,1.2150297464583637,90,0.05119298864232896,0.2222536035861032,1
1181,1157,0.08695773904208906,0.11235754144100213,0.4832576849944027,0.6986710155484026,789,0.003978842610443686,0.19545184551881964,1
1328,1447,0.06932836972191994,0.06474792013137631,0.09272136219411808,0.3250917271676893,1183,0.0015563102744570955,0.015475444295785387,0
1033,720,0.11766162007669546,0.43418141047231046,0.03452958948230761,0.6554946499121674,695,0.017779144934588067,0.1592062480075371,0
904,673,0.038571777901363735,0.02808639945110586,0.13228059274601328,0.8664035167932606,462,0.03879136926914242,0.17745342403944636,0
1337,955,0.18731291320650445,0.058804805959881135,0.20646016736713008,1.2707326838437296,519,0.061326885952049826,0.07969442413852984,1
1012,1243,0.11483900489174953,0.031829259458820536,0.15309421091005881,1.0554752614773104,440,0.03494219094345413,0.21439776639841399,1
1144,1067,0.07133522586732507,0.21186709859091013,0.4173548547413371,0.9741090480689576,478,0.03470901899698105,0.12312073310124186,1
732,1399,0.11050181584339548,0.2663078081967967,0.24651383624353906,0.6956522157414049,985,0.029170863930139106,0.0430045948569647,0
1023,779,0.11157704427130206,0.009937365511300367,0.12306394082964911,0.7750506202321903,547,0.009169436483737938,0.11333654141289659,0
845,1110,0.18022872584585717,0.25779308344580215,0.4750995284479999,0.4946395136902741,396,0.03800978042964272,0.16450118283190174,1
545,1145,0.1419875112491136,0.19687973564531303,0.06253140986062494,0.11443369926843194,1105,0.04168492092545876,0.09946660292785117,0
1045,1074,0.03055730130951852,0.38682259122794904,0.061455720939021796,0.6818800602125695,1118,0.01239531415200757,0.18134260302343122,0
1444,515,0.05860740899776168,0.4149783108731116,0.1226424296047871,0.12108477499915948,554,0.03215842837480253,0.05590696188119247,0
577,1004,0.2393195724037895,0.3424837181931027,0.03838606082662521,0.9557501713075851,363,0.04879363366446947,0.21669523195574325,1
1229,1465,0.06119497754642036,0.23674776765831196,0.3758263423149065,0.7940862782267158,73,0.027737847722545218,0.15788787628990908,1
1312,778,0.10246119850797937,0.10807429752099407,0.15640541708831912,0.33207104318750036,968,0.04320630797042756,0.1760180095902893,0
1422,865,0.11194682062351621,0.42355743365128007,0.3649189959531687,0.4706246076256273,1097,0.04121647956712661,0.035234876611613654,0
572,679,0.012884816213112677,0.17083457002220842,0.38136873384852377,0.8961766327145276,891,0.016579182898867614,0.025753902690333084,0
1293,1017,0.14828210521124188,0.1781459435974746,0.11875927537431435,0.9180324409210228,286,0.027043753173714925,0.26162183216123547,1
748,517,0.0767230743015117,0.4580057735935224,0.2591818193687421,0.17163669460273856,1036,0.02610611233117405,0.11966868625703114,0
546,708,0.13282748568457603,0.4877986277989565,0.2597960881105725,0.8794474319295096,199,0.009695497437137834,0.1832689358589842,0
620,499,0.08631757469807132,0.44906547819225207,0.4356822061685342,0.5005430048288844,899,0.008138021511391081,0.08756125443522633,0
713,660,0.07507867145236033,0.49911736178054056,0.012815425001568015,0.2042539859521706,426,0.04236912589484693,0.12481610402024229,0
738,1392,0.09395443603705834,0.4344544219507387,0.15840017182440586,0.5274381699995048,341,0.04350054761088086,0.14187707080300632,0
555,685,0.0694521233379921,0.3521787588100409,0.44124469017351065,0.19092567295778518,144,0.036533805794939374,0.19736146477900546,0
849,727,0.027222865708706422,0.14690969978573643,0.11840161135832372,0.3673251021807581,1155,0.004565510725364883,0.03142031638101561,0
606,462,0.04272015998648554,0.4764785244499381,0.06843999487322716,0.8055238533849821,639,0.04554796658678084,0.033708353657838065,0
1330,1086,0.014868680279725254,0.4383134158068768,0.28806954747528507,0.6586155430065449,849,0.04905688400805831,0.10940866239389706,0
547,1137,0.06469252371084463,0.12037339620782661,0.152938380965504,0.47794194637338727,881,0.039005082525395765,0.020602035824512175,0
1072,1430,0.10540500202320759,0.24458123662091347,0.23364724663489916,0.22643934130916488,752,0.018317220744087793,0.14822115942519604,0
836,1038,0.06227056734754981,0.035027830312775066,0.4100063828223683,0.2821694115951713,212,0.020882963845296195,0.19824354617454146,0
525,1335,0.08471391563817142,0.47665443163360854,0.2603484875415314,1.5732204746886498,307,0.07661393238139534,0.21918733169065188,1
1303,875,0.1944050593230718,0.28638416386072796,0.257944891330186,1.0529167201032257,199,0.05409641117857307,0.15914111343085344,1
756,452,0.08143653389035305,0.12260027296408271,0.13909133784769556,0.6161275506537431,1124,0.007951022944676294,0.16191665495700808,0
507,1153,0.03979541539414859,0.14619965681193786,0.3964327822387232,0.4997481876071035,517,0.041317410291902786,0.12929649604007543,0
1124,885,0.2423472222614218,0.4903281863149298,0.3699073120239672,0.6746810133134019,0,0.03160471510264079,0.12110942222331181,1
1366,808,0.006244706937883416,0.30780714590209884,0.11706025732928987,0.9446747954051168,548,0.04545769160876873,0.11752558858945922,0
752,1430,0.13084166838641464,0.21034156205320187,0.16000225985606914,0.0879292618977856,781,0.030188424223788365,0.18038755443322016,0
1191,1067,0.08374532913274209,0.24992273089276906,0.39431409649577054,0.9719335269151598,910,0.028213122766199833,0.10825143673457971,1
1218,1234,0.20326485340297373,0.049275036188671684,0.17885890091254497,0.9884790648671641,659,0.03901171723860837,0.17909629175922756,1
802,1275,0.0,0.037511380036438,0.20177980794654943,0.748734692867722,1008,0.0018067991221516985,0.017897299051595913,0
1138,766,0.08432080109296308,0.29635387165019245,0.18220613562782623,0.8092503175572137,122,0.03596341082457357,0.16850090749416238,0
555,1401,0.04519341984474237,0.2560020182201582,0.08081626325892183,0.7397200205006823,1189,0.030326203765292,0.049128097735368643,0
1225,649,0.13127946193650308,0.17957659565172057,0.17044826754145398,0.5463800128040319,979,0.02666525370368407,0.18757759990390882,1
1025,779,0.12688745294683057,0.28305697625568227,0.4014676515519041,1.2617430205629296,656,0.01164898004296027,0.1521052275483254,1
973,1271,0.0861054980090733,0.03633797471858613,0.24553767718854463,1.6404229177215326,0,0.07565608472342057,0.16890664981104336,1
527,1234,0.14852597506994367,0.47199558571577316,0.22910874163798478,0.4369548778800576,956,0.013281865822456208,0.05820998970138233,0
1482,1174,0.019758986763486912,0.14685584389211093,0.07817558813791486,0.8271601545245035,999,0.024998870882756524,0.17952298940372877,1
577,1318,0.2217070078391073,0.03588939533599944,0.08878491926526422,0.6721455923464057,221,0.008745936951246067,0.19281085679734317,1
715,854,0.1529502111655746,0.08475213628705203,0.021475082175059557,0.910912951338106,175,0.08401582106924269,0.18465960101783915,1
885,765,0.079928863875772,0.047736957241258426,0.006977765761611854,0.11493662431098739,973,0.010532111331338717,0.13031807887007746,0
864,802,0.07827094962371953,0.08930225217984061,0.24400701903644106,0.2619795229073535,1101,0.04035770166993021,0.04639902684216709,0
1165,457,0.06394602383123683,0.20837702741330594,0.20461617760648249,0.8441038084596678,1109,0.013890883290652911,0.10739309934760817,0
1025,920,0.03267586728321074,0.3690254469677604,0.13768878590578643,0.543056227870116,327,0.013546118632991922,0.14619229911030854,0
